book_id,goodreads_book_id,authors,original_publication_year,original_title,title,average_rating,ratings_count,image_url
1165,611298,"J. Lynn, Jennifer L. Armentrout",2013,Wait for You,"Wait for You (Wait for You, #1)",4.19,106236,https://images.gr-assets.com/books/1363819713m/17314430.jpg
1166,763362,Jeff Kinney,2009,The Last Straw,"The Last Straw (Diary of a Wimpy Kid, #3)",4.11,82518,https://images.gr-assets.com/books/1350396036m/3293821.jpg
1167,42697,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",1308,La Divina Commedia,The Divine Comedy,4.06,74130,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1168,77163,"Benjamin Hoff, Ernest H. Shepard",1982,The Tao of Pooh,The Tao of Pooh,4.01,69975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1169,2052,Jennifer L. Armentrout,2012,Onyx,"Onyx (Lux, #2)",4.33,111448,https://images.gr-assets.com/books/1329408511m/13047090.jpg
1170,4799,Tahereh Mafi,2013,"Unravel Me (Shatter Me, #2)","Unravel Me (Shatter Me, #2)",4.28,109183,https://images.gr-assets.com/books/1340287622m/13104080.jpg
1171,11230081,Sarah Dunant,2003,The Birth of Venus,The Birth of Venus,3.79,78129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1172,65119,Eoin Colfer,2005,The Opal Deception,"The Opal Deception  (Artemis Fowl, #4)",4.04,95638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1173,11250053,"David Lagercrantz, Stieg Larsson, George Goulding",2015,Det som inte dödar oss,"The Girl in the Spider's Web (Millennium, #4)",3.73,53751,https://images.gr-assets.com/books/1427843648m/25074850.jpg
1174,17314430,Emma Cline,2016,The Girls,The Girls,3.49,76761,https://images.gr-assets.com/books/1492065338m/26893819.jpg
1175,3293821,Shannon Hale,2003,The Goose Girl,"The Goose Girl (The Books of Bayern, #1)",4.18,92952,https://images.gr-assets.com/books/1330728389m/179064.jpg
1176,6656,Dennis Lehane,2001,Mystic River,Mystic River,4.19,86103,https://images.gr-assets.com/books/1407109549m/21671.jpg
1177,48757,Isaac Marion,2010,Warm Bodies,"Warm Bodies (Warm Bodies, #1)",3.93,66381,https://images.gr-assets.com/books/1323400027m/7619057.jpg
1178,13047090,"Mark Twain, Everett H. Emerson",1881,The Prince and the Pauper,The Prince and the Pauper,3.84,84682,https://images.gr-assets.com/books/1376406798m/62446.jpg
1179,13104080,Robert A. Heinlein,1966,The Moon is a Harsh Mistress,The Moon is a Harsh Mistress,4.17,80366,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1180,28078,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",2010,The Forty Rules of Love,The Forty Rules of Love,4.17,35283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1181,114954,Janet Evanovich,1999,High Five,"High Five (Stephanie Plum, #5)",4.17,92737,https://images.gr-assets.com/books/1270849101m/6423.jpg
1182,25074850,Stephen King,2013,Joyland,Joyland,3.9,75018,https://images.gr-assets.com/books/1348154483m/13596166.jpg
1183,26893819,"Hajime Isayama, Sheldon Drzka",2010,進撃の巨人 1,"Attack on Titan, Vol. 1 (Attack on Titan, #1)",4.42,82565,https://images.gr-assets.com/books/1432712438m/13154150.jpg
1184,179064,F. Scott Fitzgerald,1933,Tender Is the Night,Tender Is the Night,3.83,79008,https://images.gr-assets.com/books/1438797669m/46164.jpg
1185,21671,Olive Ann Burns,1984,Cold Sassy Tree,Cold Sassy Tree,3.99,82281,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1186,7619057,Tennessee Williams,1945,The Glass Menagerie,The Glass Menagerie,3.67,90032,https://images.gr-assets.com/books/1391591003m/92517.jpg
1187,62446,"Elena Ferrante, Ann Goldstein",2011,L'amica geniale,My Brilliant Friend (The Neapolitan Novels #1),3.88,64637,https://images.gr-assets.com/books/1343064947m/13586707.jpg
1188,16690,Timothy Ferriss,2007,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",The 4-Hour Workweek,3.84,66129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1189,6642715,Robin S. Sharma,1996,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny,3.77,52031,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1190,6423,Amor Towles,2011,Rules of Civility,Rules of Civility,3.99,75541,https://images.gr-assets.com/books/1311705045m/10054335.jpg
1191,13596166,Larry Niven,1970,Ringworld,"Ringworld (Ringworld, #1)",3.96,76925,https://images.gr-assets.com/books/1408793358m/61179.jpg
1192,13154150,Ruta Sepetys,2011,Between Shades of Gray,Between Shades of Gray,4.36,87718,https://images.gr-assets.com/books/1327873479m/7824322.jpg
1193,46164,"Andrew Clements, Brian Selznick",1996,Frindle,Frindle,3.79,83351,https://images.gr-assets.com/books/1344395824m/439173.jpg
1194,306654,Jeff Kinney,2009,Dog Days,"Dog Days (Diary of a Wimpy Kid, #4)",4.14,78592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1195,92517,Louise Erdrich,2012,The Round House,The Round House,3.91,67928,https://images.gr-assets.com/books/1352999408m/13602426.jpg
1196,13586707,Madeleine L'Engle,1973,A Wind in the Door,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",4.07,87277,https://images.gr-assets.com/books/1327464177m/18130.jpg
1197,368593,Veronica Roth,2012,Free Four: Tobias Tells the Divergent Story,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",4.18,81621,https://images.gr-assets.com/books/1399503802m/13615258.jpg
1198,43877,Hanya Yanagihara,2015,A Little Life,A Little Life,4.27,66782,https://images.gr-assets.com/books/1446469353m/22822858.jpg
1199,10054335,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2003,"Y: The Last Man, Vol. 1: Unmanned","Y: The Last Man, Vol. 1: Unmanned",4.12,81326,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1200,61179,Brandon Sanderson,2011,The Alloy of Law,"The Alloy of Law (Mistborn, #4)",4.2,72185,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1201,7824322,Charlaine Harris,2011,Dead Reckoning,"Dead Reckoning (Sookie Stackhouse, #11)",3.77,87066,https://images.gr-assets.com/books/1357679465m/7981206.jpg
1202,439173,"Anne Tyler, Jennifer Bassett",1985,The Accidental Tourist,The Accidental Tourist,3.9,80075,https://images.gr-assets.com/books/1502220282m/60792.jpg
1203,6578293,Benjamin Alire Sáenz,2012,Aristotle and Dante Discover the Secrets of the Universe,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",4.34,108884,https://images.gr-assets.com/books/1328320260m/12000020.jpg
1204,13602426,H.G. Wells,1897,The Invisible Man,The Invisible Man,3.62,84778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1205,18130,"Haruki Murakami, Alfred Birnbaum",1985,世界の終りとハードボイルド・ワンダーランド [Sekai no owari to hādoboirudo wandārando],Hard-Boiled Wonderland and the End of the World,4.15,63764,https://images.gr-assets.com/books/1399844477m/10374.jpg
1206,13615258,"Paulo Coelho, Alan R. Clarke",1994,Na margem do rio Piedra eu sentei e chorei,By the River Piedra I Sat Down and Wept,3.57,62106,https://images.gr-assets.com/books/1466877798m/1428.jpg
1207,22822858,"Johann David Wyss, Scott McKowen, Arthur Pober",1812,Der Schweizerische Robinson,The Swiss Family Robinson  ,3.92,78355,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1208,156534,Stephen King,1990,Four Past Midnight,Four Past Midnight ,3.9,76376,https://images.gr-assets.com/books/1321023197m/133266.jpg
1209,10803121,Jennifer Probst,2012,The Marriage Bargain,"The Marriage Bargain (Marriage to a Billionaire, #1)",3.81,91630,https://images.gr-assets.com/books/1329319988m/13486122.jpg
1210,7981206,L.M. Montgomery,1909,Anne of Avonlea,"Anne of Avonlea (Anne of Green Gables, #2)",4.21,99918,https://images.gr-assets.com/books/1305545757m/77390.jpg
1211,60792,"Watty Piper, Doris Hauman, George Hauman",1930,The Little Engine That Could,The Little Engine That Could,4.15,82102,https://images.gr-assets.com/books/1352736875m/824204.jpg
1212,12000020,Karen Joy Fowler,2013,We Are All Completely Beside Ourselves,We Are All Completely Beside Ourselves,3.71,59973,https://images.gr-assets.com/books/1364850195m/16176440.jpg
1213,17184,Orson Scott Card,1996,Children of the Mind,"Children of the Mind (Ender's Saga, #4)",3.74,74517,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1214,10374,James Joyce,1922,Ulysses,Ulysses,3.74,76791,https://images.gr-assets.com/books/1428891345m/338798.jpg
1215,1428,Sarah Dessen,1998,Someone Like You,Someone Like You,3.94,84358,https://images.gr-assets.com/books/1336001301m/816953.jpg
1216,62111,Alan Brennert,2003,Moloka'i,Moloka'i,4.15,75307,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1217,133266,Anne Rice,1990,The Witching Hour,"The Witching Hour (Lives of the Mayfair Witches, #1)",4.1,79824,https://images.gr-assets.com/books/1327289387m/11901.jpg
1218,13486122,Frank E. Peretti,1986,This Present Darkness,"This Present Darkness (Darkness, #1)",4.24,71815,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1219,77390,Jessica Sorensen,2012,The Coincidence of Callie & Kayden,"The Coincidence of Callie & Kayden (The Coincidence, #1)",4.21,97615,https://images.gr-assets.com/books/1353550763m/16113791.jpg
1220,824204,Lauren Groff,2015,Fates and Furies,Fates and Furies,3.56,66085,https://images.gr-assets.com/books/1434750235m/24612118.jpg
1221,16176440,Judy Blume,1998,Summer Sisters,Summer Sisters,3.83,73515,https://images.gr-assets.com/books/1167356646m/22695.jpg
1222,31360,"E.B. White, Garth Williams",1945,Stuart Little,Stuart Little,3.88,89033,https://images.gr-assets.com/books/1347367311m/138959.jpg
1223,338798,Isaac Asimov,1953,The Foundation Trilogy,"The Foundation Trilogy (Foundation, #1-3)",4.39,72311,https://images.gr-assets.com/books/1316412178m/46654.jpg
1224,816953,Brian Greene,1999,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory","The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",4.06,32626,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1225,3273,"Lemony Snicket, Brett Helquist",2000,The Austere Academy,"The Austere Academy (A Series of Unfortunate Events, #5)",3.97,99311,https://images.gr-assets.com/books/1320706187m/131123.jpg
1226,11901,Janet Evanovich,2001,Seven Up,"Seven Up (Stephanie Plum, #7)",4.15,94506,https://images.gr-assets.com/books/1311720512m/6424.jpg
1227,17309,Kelley Armstrong,2009,The Awakening,"The Awakening (Darkest Powers, #2)",4.16,95026,https://images.gr-assets.com/books/1478986806m/5391115.jpg
1228,16113791,Jim Butcher,2003,Death Masks,"Death Masks (The Dresden Files, #5)",4.32,83664,https://images.gr-assets.com/books/1345557713m/91479.jpg
1229,24612118,Janell Cannon,1993,Stellaluna,Stellaluna,4.22,87423,https://images.gr-assets.com/books/1275583521m/786256.jpg
1230,22695,Joe Abercrombie,2007,Before They Are Hanged,Before They Are Hanged (The First Law #2),4.27,68865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1231,138959,Nancy Horan,2007,Loving Frank,Loving Frank,3.73,72734,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1232,46654,"Janet Evanovich, Lorelei King",2002,Hard Eight,"Hard Eight (Stephanie Plum, #8)",4.17,93057,https://images.gr-assets.com/books/1479699438m/6425.jpg
1233,771,"Lemony Snicket, Brett Helquist",2001,The Vile Village,"The Vile Village (A Series of Unfortunate Events, #7)",3.94,89733,https://images.gr-assets.com/books/1352066958m/150037.jpg
1234,131123,Flora Rheta Schreiber,1973,Sybil,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,3.99,72493,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1235,6424,Carl Sagan,1980,Cosmos,Cosmos,4.35,76440,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1236,5391115,Chuck Palahniuk,2005,Haunted: A Novel of Stories,Haunted,3.59,68861,https://images.gr-assets.com/books/1391152326m/22288.jpg
1237,91479,Rosamunde Pilcher,1987,The Shell Seekers,The Shell Seekers,4.13,73573,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1238,786256,Dave Eggers,2006,What Is the What: The Autobiography of Valentino Achak Deng,What Is the What,4.16,59333,https://images.gr-assets.com/books/1328837457m/4952.jpg
1239,902715,"Gabriel García Márquez, Gregory Rabassa",1981,Crónica de una muerte anunciada,Chronicle of a Death Foretold,3.95,56200,https://images.gr-assets.com/books/1430736599m/23878.jpg
1240,898885,"Ronald Holt, Arthur Conan Doyle",1891,A Scandal in Bohemia,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)",4.22,65422,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1241,6425,"Bill O'Reilly, Martin Dugard",2011,Killing Lincoln: The Shocking Assassination that Changed America Forever,Killing Lincoln: The Shocking Assassination that Changed America Forever,4.02,71868,https://images.gr-assets.com/books/1317793681m/10587120.jpg
1242,150037,Jhumpa Lahiri,2013,The Lowland,The Lowland,3.82,62231,https://images.gr-assets.com/books/1366930267m/17262100.jpg
1243,67920,John Flanagan,2004,The Ruins of Gorlan,"The Ruins of Gorlan (Ranger's Apprentice, #1)",4.2,83085,https://images.gr-assets.com/books/1293952830m/60400.jpg
1244,55030,Laurie Halse Anderson,2009,Wintergirls,Wintergirls,3.98,87665,https://images.gr-assets.com/books/1346343878m/5152478.jpg
1245,22288,John Grisham,2000,The Brethren,The Brethren,3.71,69351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1246,37095,Robin Hobb,1997,Assassin's Quest,"Assassin's Quest (Farseer Trilogy, #3)",4.18,67125,https://images.gr-assets.com/books/1399584431m/45112.jpg
1247,4952,Ira Levin,1967,Rosemary's Baby,Rosemary's Baby,3.96,78766,https://images.gr-assets.com/books/1327878603m/228296.jpg
1248,23878,"Stephen King, Peter Straub",1984,The Talisman,"The Talisman (The Talisman, #1)",4.12,79508,https://images.gr-assets.com/books/1170530286m/59219.jpg
1249,1848444,Robert Jordan,1998,The Path of Daggers,"The Path of Daggers (Wheel of Time, #8)",3.9,74815,https://images.gr-assets.com/books/1390508613m/140974.jpg
1250,10587120,Jack Kerouac,1958,The Dharma Bums,The Dharma Bums,3.94,62454,https://images.gr-assets.com/books/1428986082m/412732.jpg
1251,17262100,Kelley Armstrong,2010,The Reckoning,"The Reckoning (Darkest Powers, #3)",4.21,92922,https://images.gr-assets.com/books/1327154591m/6468666.jpg
1252,60400,Katherine Boo,2012,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",3.97,69596,https://images.gr-assets.com/books/1315601232m/11869272.jpg
1253,5152478,"P.L. Travers, Mary Shepard",1934,Mary Poppins,"Mary Poppins (Mary Poppins, #1)",4.05,82706,https://images.gr-assets.com/books/1327947805m/152380.jpg
1254,5354,Scott Lynch,2007,Red Seas Under Red Skies,"Red Seas Under Red Skies (Gentleman Bastard, #2)",4.23,68255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1255,45112,Sandra Cisneros,1984,The House on Mango Street,The House on Mango Street,3.57,81579,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1256,228296,David Benioff,2008,City of Thieves,City of Thieves,4.28,68063,https://images.gr-assets.com/books/1392015757m/1971304.jpg
1257,59219,Jeaniene Frost,2007,Halfway to the Grave,"Halfway to the Grave (Night Huntress, #1)",4.18,106608,https://images.gr-assets.com/books/1373855613m/1421990.jpg
1258,140974,"Roald Dahl, Quentin Blake",1980,The Twits,The Twits,3.94,82458,https://images.gr-assets.com/books/1406090629m/31456.jpg
1259,412732,Garth Nix,2003,Abhorsen,"Abhorsen (Abhorsen, #3)",4.29,80740,https://images.gr-assets.com/books/1401683669m/334643.jpg
1260,6468666,"James Patterson, Peter de Jonge",2002,The Beach House,The Beach House,3.82,68676,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1261,11869272,Stephen King,1987,Eyes of the Dragon,The Eyes of the Dragon,3.92,72714,https://images.gr-assets.com/books/1430121758m/10611.jpg
1262,152380,Frank Herbert,1976,Children of Dune,Children of Dune (Dune Chronicles #3),3.9,74133,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1263,887877,James S.A. Corey,2011,Leviathan Wakes,"Leviathan Wakes (The Expanse, #1)",4.2,68416,https://images.gr-assets.com/books/1411013134m/8855321.jpg
1264,139253,Sarah J. Maas,2015,Queen of Shadows,"Queen of Shadows (Throne of Glass, #4)",4.6,99067,https://images.gr-assets.com/books/1441230104m/18006496.jpg
1265,1971304,Art Spiegelman,1991,Maus II : And Here My Troubles Began ,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",4.41,90147,https://images.gr-assets.com/books/1327887479m/15197.jpg
1266,1421990,Ezra Jack Keats,1962,The Snowy Day,The Snowy Day,4.13,81914,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1267,31456,Janet Evanovich,2003,To the Nines,"To the Nines (Stephanie Plum, #9)",4.16,86963,https://images.gr-assets.com/books/1169433446m/40331.jpg
1268,334643,Emily Giffin,2012,Where We Belong,Where We Belong,3.86,68224,https://images.gr-assets.com/books/1340320747m/12987977.jpg
1269,7510,Richard   Preston,1994,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,4.1,72207,https://images.gr-assets.com/books/1413747743m/16213.jpg
1270,10611,"Haruki Murakami, Philip Gabriel",1999,スプートニクの恋人 [Supūtoniku no Koibito],Sputnik Sweetheart,3.82,62229,https://images.gr-assets.com/books/1486764070m/9557.jpg
1271,112,Elizabeth Gilbert,2012,The Signature of All Things,The Signature of All Things,3.81,61135,https://images.gr-assets.com/books/1364277893m/17465453.jpg
